29 29 124
4 24 35 5
4 24 36 5
4 24 37 5
4 24 38 5
4 24 39 5
4 24 40 5
4 24 41 5
4 24 42 5
4 24 43 5
4 24 44 5
4 24 45 5
4 24 46 5
4 24 47 5
4 24 48 5
4 24 49 5
4 24 50 5
4 24 51 5
4 24 52 5
4 24 53 5
4 24 54 5
4 24 55 5
4 24 56 5
4 24 57 5
4 24 58 5
4 24 59 5
4 24 60 5
4 24 61 5
4 24 62 5
4 24 63 5
4 24 64 5
4 24 65 5
4 24 66 5
4 24 67 5
4 24 68 5
4 24 69 5
4 24 70 5
4 24 71 5
4 24 72 5
4 24 73 5
4 24 74 5
4 24 75 5
4 24 76 5
4 24 77 5
4 24 78 5
4 24 79 5
4 24 80 5
4 24 81 5
4 24 82 5
4 24 83 5
4 24 84 5
4 24 85 5
4 24 86 5
4 24 87 5
4 24 88 5
4 24 89 5
4 24 90 5
4 24 91 5
4 24 92 5
4 24 93 5
4 24 94 5
4 24 95 5
4 24 96 5
4 24 97 5
4 24 98 5
4 24 99 5
4 24 100 5
4 24 101 5
4 24 102 5
4 24 103 5
4 24 104 5
4 24 105 5
4 24 106 5
4 24 107 5
4 24 108 5
4 24 109 5
4 24 110 5
4 24 111 5
4 24 112 5
4 24 113 5
4 24 114 5
4 24 115 5
4 24 116 5
4 24 117 5
4 24 118 5
4 24 119 5
4 24 120 5
4 24 121 5
4 24 122 5
4 24 123 5
4 25 0 5
4 25 1 5
4 25 2 5
4 25 3 5
4 25 4 5
4 25 5 5
4 25 6 5
4 25 7 5
4 25 8 5
4 25 9 5
4 25 10 5
4 25 11 5
4 25 12 5
4 25 13 5
4 25 14 5
4 25 15 5
4 25 16 5
4 25 17 5
4 25 18 5
4 25 19 5
4 25 20 5
4 25 21 5
4 25 22 5
4 25 23 5
4 25 24 5
4 25 25 5
4 25 26 5
4 25 27 5
4 25 28 5
4 25 29 5
4 25 30 5
4 25 31 5
4 25 32 5
4 25 33 5
4 25 34 5
4 25 35 5
4 25 36 5
4 25 37 5
4 25 38 5
4 25 39 5
4 25 40 5
4 25 41 5
4 25 42 5
4 25 43 5
4 25 44 5
4 25 45 5
4 25 46 5
4 25 47 5
4 25 48 5
4 25 49 5
4 25 50 5
4 25 51 5
4 25 52 5
4 25 53 5
4 25 54 5
4 25 55 5
4 25 56 5
4 25 57 5
4 25 58 5
4 25 59 5
4 25 60 5
4 25 61 5
4 25 62 5
4 25 63 5
4 25 64 5
4 25 65 5
4 25 66 5
4 25 67 5
4 25 68 5
4 25 69 5
4 25 70 5
4 25 71 5
4 25 72 5
4 25 73 5
4 25 74 5
4 25 75 5
4 25 76 5
4 25 77 5
4 25 78 5
4 25 79 5
4 25 80 5
4 25 81 5
4 25 82 5
4 25 83 5
4 25 84 5
4 25 85 5
4 25 86 5
4 25 87 5
4 25 88 5
4 25 89 5
4 25 90 5
4 25 91 5
4 25 92 5
4 25 93 5
4 25 94 5
4 25 95 5
4 25 96 5
4 25 97 5
4 25 98 5
4 25 99 5
4 25 100 5
4 25 101 5
4 25 102 5
4 25 103 5
4 25 104 5
4 25 105 5
4 25 106 5
4 25 107 5
4 25 108 5
4 25 109 5
4 25 110 5
4 25 111 5
4 25 112 5
4 25 113 5
4 25 114 5
4 25 115 5
4 25 116 5
4 25 117 5
4 25 118 5
4 25 119 5
4 25 120 5
4 25 121 5
4 25 122 5
4 25 123 5
4 26 0 5
4 26 1 5
4 26 2 5
4 26 3 5
4 26 4 5
4 26 5 5
4 26 6 5
4 26 7 5
4 26 8 5
4 26 9 5
4 26 10 5
4 26 11 5
4 26 12 5
4 26 13 5
4 26 14 5
4 26 15 5
4 26 16 5
4 26 17 5
4 26 18 5
4 26 19 5
4 26 20 5
4 26 21 5
4 26 22 5
4 26 23 5
4 26 24 5
4 26 25 5
4 26 26 5
4 26 27 5
4 26 28 5
4 26 29 5
4 26 30 5
4 26 31 5
4 26 32 5
4 26 33 5
4 26 34 5
4 26 35 5
4 26 36 5
4 26 37 5
4 26 38 5
4 26 39 5
4 26 40 5
4 26 41 5
4 26 42 5
4 26 43 5
4 26 44 5
4 26 45 5
4 26 46 5
4 26 47 5
4 26 48 5
4 26 49 5
4 26 50 5
4 26 51 5
4 26 52 5
4 26 53 5
4 26 54 5
4 26 55 5
4 26 56 5
4 26 57 5
4 26 58 5
4 26 59 5
4 26 60 5
4 26 61 5
4 26 62 5
4 26 63 5
4 26 64 5
4 26 65 5
4 26 66 5
4 26 67 5
4 26 68 5
4 26 69 5
4 26 70 5
4 26 71 5
4 26 72 5
4 26 73 5
4 26 74 5
4 26 75 5
4 26 76 5
4 26 77 5
4 26 78 5
4 26 79 5
4 26 80 5
4 26 81 5
4 26 82 5
4 26 83 5
4 26 84 5
4 26 85 5
4 26 86 5
4 26 87 5
4 26 88 5
4 26 89 5
4 26 90 5
4 26 91 5
4 26 92 5
4 26 93 5
4 26 94 5
4 26 95 5
4 26 96 5
4 26 97 5
4 26 98 5
4 26 99 5
4 26 100 5
4 26 101 5
4 26 102 5
4 26 103 5
4 26 104 5
4 26 105 5
4 26 106 5
4 26 107 5
4 26 108 5
4 26 109 5
4 26 110 5
4 26 111 5
4 26 112 5
4 26 113 5
4 26 114 5
4 26 115 5
4 26 116 5
4 26 117 5
4 26 118 5
4 26 119 5
4 26 120 5
4 26 121 5
4 26 122 5
4 26 123 5
4 27 0 5
4 27 1 5
4 27 2 5
4 27 3 5
4 27 4 5
4 27 5 5
4 27 6 5
4 27 7 5
4 27 8 5
4 27 9 5
4 27 10 5
4 27 11 5
4 27 12 5
4 27 13 5
4 27 14 5
4 27 15 5
4 27 16 5
4 27 17 5
4 27 18 5
4 27 19 5
4 27 20 5
4 27 21 5
4 27 22 5
4 27 23 5
4 27 24 5
4 27 25 5
4 27 26 5
4 27 27 5
4 27 28 5
4 27 29 5
4 27 30 5
4 27 31 5
4 27 32 5
4 27 33 5
4 27 34 5
4 27 35 5
4 27 36 5
4 27 37 5
4 27 38 5
4 27 39 5
4 27 40 5
4 27 41 5
4 27 42 5
4 27 43 5
4 27 44 5
4 27 45 5
4 27 46 5
4 27 47 5
4 27 48 5
4 27 49 5
4 27 50 5
4 27 51 5
4 27 52 5
4 27 53 5
4 27 54 5
4 27 55 5
4 27 56 5
4 27 57 5
4 27 58 5
4 27 59 5
4 27 60 5
4 27 61 5
4 27 62 5
4 27 63 5
4 27 64 5
4 27 65 5
4 27 66 5
4 27 67 5
4 27 68 5
4 27 69 5
4 27 70 5
4 27 71 5
4 27 72 5
4 27 73 5
4 27 74 5
4 27 75 5
4 27 76 5
4 27 77 5
4 27 78 5
4 27 79 5
4 27 80 5
4 27 81 5
4 27 82 5
4 27 83 5
4 27 84 5
4 27 85 5
4 27 86 5
4 27 87 5
4 27 88 5
4 27 89 5
4 27 90 5
4 27 91 5
4 27 92 5
4 27 93 5
4 27 94 5
4 27 95 5
4 27 96 5
4 27 97 5
4 27 98 5
4 27 99 5
4 27 100 5
4 27 101 5
4 27 102 5
4 27 103 5
4 27 104 5
4 27 105 5
4 27 106 5
4 27 107 5
4 27 108 5
4 27 109 5
4 27 110 5
4 27 111 5
4 27 112 5
4 27 113 5
4 27 114 5
4 27 115 5
4 27 116 5
4 27 117 5
4 27 118 5
4 27 119 5
4 27 120 5
4 27 121 5
4 27 122 5
4 27 123 5
4 28 0 5
4 28 1 5
4 28 2 5
4 28 3 5
4 28 4 5
4 28 5 5
4 28 6 5
4 28 7 5
4 28 8 5
4 28 9 5
4 28 10 5
4 28 11 5
4 28 12 5
4 28 13 5
4 28 14 5
4 28 15 5
4 28 16 5
4 28 17 5
4 28 18 5
4 28 19 5
4 28 20 5
4 28 21 5
4 28 22 5
4 28 23 5
4 28 24 5
4 28 25 5
4 28 26 5
4 28 27 5
4 28 28 5
4 28 29 5
4 28 30 5
4 28 31 5
4 28 32 5
4 28 33 5
4 28 34 5
4 28 35 5
4 28 36 5
4 28 37 5
4 28 38 5
4 28 39 5
4 28 40 5
4 28 41 5
4 28 42 5
4 28 43 5
4 28 44 5
4 28 45 5
4 28 46 5
4 28 47 5
4 28 48 5
4 28 49 5
4 28 50 5
4 28 51 5
4 28 52 5
4 28 53 5
4 28 54 5
4 28 55 5
4 28 56 5
4 28 57 5
4 28 58 5
4 28 59 5
4 28 60 5
4 28 61 5
4 28 62 5
4 28 63 5
4 28 64 5
4 28 65 5
4 28 66 5
4 28 67 5
4 28 68 5
4 28 69 5
4 28 70 5
4 28 71 5
4 28 72 5
4 28 73 5
4 28 74 5
4 28 75 5
4 28 76 5
4 28 77 5
4 28 78 5
4 28 79 5
4 28 80 5
4 28 81 5
4 28 82 5
4 28 83 5
4 28 84 5
4 28 85 5
4 28 86 5
4 28 87 5
4 28 88 5
4 28 89 5
4 28 90 5
4 28 91 5
4 28 92 5
4 28 93 5
4 28 94 5
4 28 95 5
4 28 96 5
4 28 97 5
4 28 98 5
4 28 99 5
4 28 100 5
4 28 101 5
4 28 102 5
4 28 103 5
4 28 104 5
4 28 105 5
4 28 106 5
4 28 107 5
4 28 108 5
4 28 109 5
4 28 110 5
4 28 111 5
4 28 112 5
4 28 113 5
4 28 114 5
4 28 115 5
4 28 116 5
4 28 117 5
4 28 118 5
4 28 119 5
4 28 120 5
4 28 121 5
4 28 122 5
4 28 123 5
5 0 0 5
5 0 1 5
5 0 2 5
5 0 3 5
5 0 4 5
5 0 5 5
5 0 6 5
5 0 7 5
5 0 8 5
5 0 9 5
5 0 10 5
5 0 11 5
5 0 12 5
5 0 13 5
5 0 14 5
5 0 15 5
5 0 16 5
5 0 17 5
5 0 18 5
5 0 19 5
5 0 20 5
5 0 21 5
5 0 22 5
5 0 23 5
5 0 24 5
5 0 25 5
5 0 26 5
5 0 27 5
5 0 28 5
5 0 29 5
5 0 30 5
5 0 31 5
5 0 32 5
5 0 33 5
5 0 34 5
5 0 35 5
5 0 36 5
5 0 37 5
5 0 38 5
5 0 39 5
5 0 40 5
5 0 41 5
5 0 42 5
5 0 43 5
5 0 44 5
5 0 45 5
5 0 46 5
5 0 47 5
5 0 48 5
5 0 49 5
5 0 50 5
5 0 51 5
5 0 52 5
5 0 53 5
5 0 54 5
5 0 55 5
5 0 56 5
5 0 57 5
5 0 58 5
5 0 59 5
5 0 60 5
5 0 61 5
5 0 62 5
5 0 63 5
5 0 64 5
5 0 65 5
5 0 66 5
5 0 67 5
5 0 68 5
5 0 69 5
5 0 70 5
5 0 71 5
5 0 72 5
5 0 73 5
5 0 74 5
5 0 75 5
5 0 76 5
5 0 77 5
5 0 78 5
5 0 79 5
5 0 80 5
5 0 81 5
5 0 82 5
5 0 83 5
5 0 84 5
5 0 85 5
5 0 86 5
5 0 87 5
5 0 88 5
5 0 89 5
5 0 90 5
5 0 91 5
5 0 92 5
5 0 93 5
5 0 94 5
5 0 95 5
5 0 96 5
5 0 97 5
5 0 98 5
5 0 99 5
5 0 100 5
5 0 101 5
5 0 102 5
5 0 103 5
5 0 104 5
5 0 105 5
5 0 106 5
5 0 107 5
5 0 108 5
5 0 109 5
5 0 110 5
5 0 111 5
5 0 112 5
5 0 113 5
5 0 114 5
5 0 115 5
5 0 116 5
5 0 117 5
5 0 118 5
5 0 119 5
5 0 120 5
5 0 121 5
5 0 122 5
5 0 123 5
5 1 0 5
5 1 1 5
5 1 2 5
5 1 3 5
5 1 4 5
5 1 5 5
5 1 6 5
5 1 7 5
5 1 8 5
5 1 9 5
5 1 10 5
5 1 11 5
5 1 12 5
5 1 13 5
5 1 14 5
5 1 15 5
5 1 16 5
5 1 17 5
5 1 18 5
5 1 19 5
5 1 20 5
5 1 21 5
5 1 22 5
5 1 23 5
5 1 24 5
5 1 25 5
5 1 26 5
5 1 27 5
5 1 28 5
5 1 29 5
5 1 30 5
5 1 31 5
5 1 32 5
5 1 33 5
5 1 34 5
5 1 35 5
5 1 36 5
5 1 37 5
5 1 38 5
5 1 39 5
5 1 40 5
5 1 41 5
5 1 42 5
5 1 43 5
5 1 44 5
5 1 45 5
5 1 46 5
5 1 47 5
5 1 48 5
5 1 49 5
5 1 50 5
5 1 51 5
5 1 52 5
5 1 53 5
5 1 54 5
5 1 55 5
5 1 56 5
5 1 57 5
5 1 58 5
5 1 59 5
5 1 60 5
5 1 61 5
5 1 62 5
5 1 63 5
5 1 64 5
5 1 65 5
5 1 66 5
5 1 67 5
5 1 68 5
5 1 69 5
5 1 70 5
5 1 71 5
5 1 72 5
5 1 73 5
5 1 74 5
5 1 75 5
5 1 76 5
5 1 77 5
5 1 78 5
5 1 79 5
5 1 80 5
5 1 81 5
5 1 82 5
5 1 83 5
5 1 84 5
5 1 85 5
5 1 86 5
5 1 87 5
5 1 88 5
5 1 89 5
5 1 90 5
5 1 91 5
5 1 92 5
5 1 93 5
5 1 94 5
5 1 95 5
5 1 96 5
5 1 97 5
5 1 98 5
5 1 99 5
5 1 100 5
5 1 101 5
5 1 102 5
5 1 103 5
5 1 104 5
5 1 105 5
5 1 106 5
5 1 107 5
5 1 108 5
5 1 109 5
5 1 110 5
5 1 111 5
5 1 112 5
5 1 113 5
5 1 114 5
5 1 115 5
5 1 116 5
5 1 117 5
5 1 118 5
5 1 119 5
5 1 120 5
5 1 121 5
5 1 122 5
5 1 123 5
5 2 0 5
5 2 1 5
5 2 2 5
5 2 3 5
5 2 4 5
5 2 5 5
5 2 6 5
5 2 7 5
5 2 8 5
5 2 9 5
5 2 10 5
5 2 11 5
5 2 12 5
5 2 13 5
5 2 14 5
5 2 15 5
5 2 16 5
5 2 17 5
5 2 18 5
5 2 19 5
5 2 20 5
5 2 21 5
5 2 22 5
5 2 23 5
5 2 24 5
5 2 25 5
5 2 26 5
5 2 27 5
5 2 28 5
5 2 29 5
5 2 30 5
5 2 31 5
5 2 32 5
5 2 33 5
5 2 34 5
5 2 35 5
5 2 36 5
5 2 37 5
5 2 38 5
5 2 39 5
5 2 40 5
5 2 41 5
5 2 42 5
5 2 43 5
5 2 44 5
5 2 45 5
5 2 46 5
5 2 47 5
5 2 48 5
5 2 49 5
5 2 50 5
5 2 51 5
5 2 52 5
5 2 53 5
5 2 54 5
5 2 55 5
5 2 56 5
5 2 57 5
5 2 58 5
5 2 59 5
5 2 60 5
5 2 61 5
5 2 62 5
5 2 63 5
5 2 64 5
5 2 65 5
5 2 66 5
5 2 67 5
5 2 68 5
5 2 69 5
5 2 70 5
5 2 71 5
5 2 72 5
5 2 73 5
5 2 74 5
5 2 75 5
5 2 76 5
5 2 77 5
5 2 78 5
5 2 79 5
5 2 80 5
5 2 81 5
5 2 82 5
5 2 83 5
5 2 84 5
5 2 85 5
5 2 86 5
5 2 87 5
5 2 88 5
5 2 89 5
5 2 90 5
5 2 91 5
5 2 92 5
5 2 93 5
5 2 94 5
5 2 95 5
5 2 96 5
5 2 97 5
5 2 98 5
5 2 99 5
5 2 100 5
5 2 101 5
5 2 102 5
5 2 103 5
5 2 104 5
5 2 105 5
5 2 106 5
5 2 107 5
5 2 108 5
5 2 109 5
5 2 110 5
5 2 111 5
5 2 112 5
5 2 113 5
5 2 114 5
5 2 115 5
5 2 116 5
5 2 117 5
5 2 118 5
5 2 119 5
5 2 120 5
5 2 121 5
5 2 122 5
5 2 123 5
5 3 0 5
5 3 1 5
5 3 2 5
5 3 3 5
5 3 4 5
5 3 5 5
5 3 6 5
5 3 7 5
5 3 8 5
5 3 9 5
5 3 10 5
5 3 11 5
5 3 12 5
5 3 13 5
5 3 14 5
5 3 15 5
5 3 16 5
5 3 17 5
5 3 18 5
5 3 19 5
5 3 20 5
5 3 21 5
5 3 22 5
5 3 23 5
5 3 24 5
5 3 25 5
5 3 26 5
5 3 27 5
5 3 28 5
5 3 29 5
5 3 30 5
5 3 31 5
5 3 32 5
5 3 33 5
5 3 34 5
5 3 35 5
5 3 36 5
5 3 37 5
5 3 38 5
5 3 39 5
5 3 40 5
5 3 41 5
5 3 42 5
5 3 43 5
5 3 44 5
5 3 45 5
5 3 46 5
5 3 47 5
5 3 48 5
5 3 49 5
5 3 50 5
5 3 51 5
5 3 52 5
5 3 53 5
5 3 54 5
5 3 55 5
5 3 56 5
5 3 57 5
5 3 58 5
5 3 59 5
5 3 60 5
5 3 61 5
5 3 62 5
5 3 63 5
5 3 64 5
5 3 65 5
5 3 66 5
5 3 67 5
5 3 68 5
5 3 69 5
5 3 70 5
5 3 71 5
5 3 72 5
5 3 73 5
5 3 74 5
5 3 75 5
5 3 76 5
5 3 77 5
5 3 78 5
5 3 79 5
5 3 80 5
5 3 81 5
5 3 82 5
5 3 83 5
5 3 84 5
5 3 85 5
5 3 86 5
5 3 87 5
5 3 88 5
5 3 89 5
5 3 90 5
5 3 91 5
5 3 92 5
5 3 93 5
5 3 94 5
5 3 95 5
5 3 96 5
5 3 97 5
5 3 98 5
5 3 99 5
5 3 100 5
5 3 101 5
5 3 102 5
5 3 103 5
5 3 104 5
5 3 105 5
5 3 106 5
5 3 107 5
5 3 108 5
5 3 109 5
5 3 110 5
5 3 111 5
5 3 112 5
5 3 113 5
5 3 114 5
5 3 115 5
5 3 116 5
5 3 117 5
5 3 118 5
5 3 119 5
5 3 120 5
5 3 121 5
5 3 122 5
5 3 123 5
5 4 0 5
5 4 1 5
5 4 2 5
5 4 3 5
5 4 4 5
5 4 5 5
5 4 6 5
5 4 7 5
5 4 8 5
5 4 9 5
5 4 10 5
5 4 11 5
5 4 12 5
5 4 13 5
5 4 14 5
5 4 15 5
5 4 16 5
5 4 17 5
5 4 18 5
5 4 19 5
5 4 20 5
5 4 21 5
5 4 22 5
5 4 23 5
5 4 24 5
5 4 25 5
5 4 26 5
5 4 27 5
5 4 28 5
5 4 29 5
5 4 30 5
5 4 31 5
5 4 32 5
5 4 33 5
5 4 34 5
5 4 35 5
5 4 36 5
5 4 37 5
5 4 38 5
5 4 39 5
5 4 40 5
5 4 41 5
5 4 42 5
5 4 43 5
5 4 44 5
5 4 45 5
5 4 46 5
5 4 47 5
5 4 48 5
5 4 49 5
5 4 50 5
5 4 51 5
5 4 52 5
5 4 53 5
5 4 54 5
5 4 55 5
5 4 56 5
5 4 57 5
5 4 58 5
5 4 59 5
5 4 60 5
5 4 61 5
5 4 62 5
5 4 63 5
5 4 64 5
5 4 65 5
5 4 66 5
5 4 67 5
5 4 68 5
5 4 69 5
5 4 70 5
5 4 71 5
5 4 72 5
5 4 73 5
5 4 74 5
5 4 75 5
5 4 76 5
5 4 77 5
5 4 78 5
5 4 79 5
5 4 80 5
5 4 81 5
5 4 82 5
5 4 83 5
5 4 84 5
5 4 85 5
5 4 86 5
5 4 87 5
5 4 88 5
5 4 89 5
5 4 90 5
5 4 91 5
5 4 92 5
5 4 93 5
5 4 94 5
5 4 95 5
5 4 96 5
5 4 97 5
5 4 98 5
5 4 99 5
5 4 100 5
5 4 101 5
5 4 102 5
5 4 103 5
5 4 104 5
5 4 105 5
5 4 106 5
5 4 107 5
5 4 108 5
5 4 109 5
5 4 110 5
5 4 111 5
5 4 112 5
5 4 113 5
5 4 114 5
5 4 115 5
5 4 116 5
5 4 117 5
5 4 118 5
5 4 119 5
5 4 120 5
5 4 121 5
5 4 122 5
5 4 123 5
5 5 0 5
5 5 1 5
5 5 2 5
5 5 3 5
5 5 4 5
5 5 5 5
5 5 6 5
5 5 7 5
5 5 8 5
5 5 9 5
5 5 10 5
5 5 11 5
5 5 12 5
5 5 13 5
5 5 14 5
5 5 15 5
5 5 16 5
5 5 17 5
5 5 18 5
5 5 19 5
5 5 20 5
5 5 21 5
5 5 22 5
5 5 23 5
5 5 24 5
5 5 25 5
5 5 26 5
5 5 27 5
5 5 28 5
5 5 29 5
5 5 30 5
5 5 31 5
5 5 32 5
5 5 33 5
5 5 34 5
5 5 35 5
5 5 36 5
5 5 37 5
5 5 38 5
5 5 39 5
5 5 40 5
5 5 41 5
5 5 42 5
5 5 43 5
5 5 44 5
5 5 45 5
5 5 46 5
5 5 47 5
5 5 48 5
5 5 49 5
5 5 50 5
5 5 51 5
5 5 52 5
5 5 53 5
5 5 54 5
5 5 55 5
5 5 56 5
5 5 57 5
5 5 58 5
5 5 59 5
5 5 60 5
5 5 61 5
5 5 62 5
5 5 63 5
5 5 64 5
5 5 65 5
5 5 66 5
5 5 67 5
5 5 68 5
5 5 69 5
5 5 70 5
5 5 71 5
5 5 72 5
5 5 73 5
5 5 74 5
5 5 75 5
5 5 76 5
5 5 77 5
5 5 78 5
5 5 79 5
5 5 80 5
5 5 81 5
5 5 82 5
5 5 83 5
5 5 84 5
5 5 85 5
5 5 86 5
5 5 87 5
5 5 88 5
5 5 89 5
5 5 90 5
5 5 91 5
5 5 92 5
5 5 93 5
5 5 94 5
5 5 95 5
5 5 96 5
5 5 97 5
5 5 98 5
5 5 99 5
5 5 100 5
5 5 101 5
5 5 102 5
5 5 103 5
5 5 104 5
5 5 105 5
5 5 106 5
5 5 107 5
5 5 108 5
5 5 109 5
5 5 110 5
5 5 111 5
5 5 112 5
5 5 113 5
5 5 114 5
5 5 115 5
5 5 116 5
5 5 117 5
5 5 118 5
5 5 119 5
5 5 120 5
5 5 121 5
5 5 122 5
5 5 123 5
5 6 0 5
5 6 1 5
5 6 2 5
5 6 3 5
5 6 4 5
5 6 5 5
5 6 6 5
5 6 7 5
5 6 8 5
5 6 9 5
5 6 10 5
5 6 11 5
5 6 12 5
5 6 13 5
5 6 14 5
5 6 15 5
5 6 16 5
5 6 17 5
5 6 18 5
5 6 19 5
5 6 20 5
5 6 21 5
5 6 22 5
5 6 23 5
5 6 24 5
5 6 25 5
5 6 26 5
5 6 27 5
5 6 28 5
5 6 29 5
5 6 30 5
5 6 31 5
5 6 32 5
5 6 33 5
5 6 34 5
5 6 35 5
5 6 36 5
5 6 37 5
5 6 38 5
5 6 39 5
5 6 40 5
5 6 41 5
5 6 42 5
5 6 43 5
5 6 44 5
5 6 45 5
5 6 46 5
5 6 47 5
5 6 48 5
5 6 49 5
5 6 50 5
5 6 51 5
5 6 52 5
5 6 53 5
5 6 54 5
5 6 55 5
5 6 56 5
5 6 57 5
5 6 58 5
5 6 59 5
5 6 60 5
5 6 61 5
5 6 62 5
5 6 63 5
5 6 64 5
5 6 65 5
5 6 66 5
5 6 67 5
5 6 68 5
5 6 69 5
5 6 70 5
5 6 71 5
5 6 72 5
5 6 73 5
5 6 74 5
5 6 75 5
5 6 76 5
5 6 77 5
5 6 78 5
5 6 79 5
5 6 80 5
5 6 81 5
5 6 82 5
5 6 83 5
5 6 84 5
5 6 85 5
5 6 86 5
5 6 87 5
5 6 88 5
5 6 89 5
5 6 90 5
5 6 91 5
5 6 92 5
5 6 93 5
5 6 94 5
5 6 95 5
5 6 96 5
5 6 97 5
5 6 98 5
5 6 99 5
5 6 100 5
5 6 101 5
5 6 102 5
5 6 103 5
5 6 104 5
5 6 105 5
5 6 106 5
5 6 107 5
5 6 108 5
5 6 109 5
5 6 110 5
5 6 111 5
5 6 112 5
5 6 113 5
5 6 114 5
5 6 115 5
5 6 116 5
5 6 117 5
5 6 118 5
5 6 119 5
5 6 120 5
5 6 121 5
5 6 122 5
5 6 123 5
5 7 0 5
5 7 1 5
5 7 2 5
5 7 3 2
5 7 4 2
5 7 5 2
5 7 6 2
5 7 7 2
5 7 8 2
5 7 9 2
5 7 10 2
5 7 11 2
5 7 12 2
5 7 13 2
5 7 14 2
5 7 15 2
5 7 16 2
5 7 17 2
5 7 18 2
5 7 19 2
5 7 20 2
5 7 21 2
5 7 22 2
5 7 23 2
5 7 24 2
5 7 25 2
5 7 26 2
5 7 27 2
5 7 28 2
5 7 29 2
5 7 30 2
5 7 31 2
5 7 32 2
5 7 33 2
5 7 34 2
5 7 35 2
5 7 36 2
5 7 37 2
5 7 38 2
5 7 39 2
5 7 40 2
5 7 41 2
5 7 42 2
5 7 43 2
5 7 44 2
5 7 45 2
5 7 46 2
5 7 47 2
5 7 48 2
5 7 49 2
5 7 50 2
5 7 51 2
5 7 52 2
5 7 53 2
5 7 54 2
5 7 55 2
5 7 56 2
5 7 57 2
5 7 58 2
5 7 59 2
5 7 60 2
5 7 61 2
5 7 62 2
5 7 63 2
5 7 64 2
5 7 65 2
5 7 66 2
5 7 67 2
5 7 68 2
5 7 69 2
5 7 70 2
5 7 71 2
5 7 72 2
5 7 73 2
5 7 74 2
5 7 75 2
5 7 76 2
5 7 77 2
5 7 78 2
5 7 79 2
5 7 80 2
5 7 81 2
5 7 82 2
5 7 83 2
5 7 84 2
5 7 85 2
5 7 86 2
5 7 87 2
5 7 88 2
5 7 89 2
5 7 90 2
5 7 91 2
5 7 92 2
5 7 93 2
5 7 94 2
5 7 95 2
5 7 96 2
5 7 97 2
5 7 98 2
5 7 99 2
5 7 100 2
5 7 101 2
5 7 102 2
5 7 103 2
5 7 104 2
5 7 105 2
5 7 106 2
5 7 107 2
5 7 108 2
5 7 109 2
5 7 110 2
5 7 111 2
5 7 112 2
5 7 113 2
5 7 114 2
5 7 115 2
5 7 116 2
5 7 117 2
5 7 118 2
5 7 119 2
5 7 120 2
5 7 121 5
5 7 122 5
5 7 123 5
5 8 0 5
5 8 1 5
5 8 2 5
5 8 4 2
5 8 5 2
5 8 6 2
5 8 7 2
5 8 8 2
5 8 9 2
5 8 10 2
5 8 11 2
5 8 12 2
5 8 13 2
5 8 14 2
5 8 15 2
5 8 16 2
5 8 17 2
5 8 18 2
5 8 19 2
5 8 20 2
5 8 21 2
5 8 22 2
5 8 23 2
5 8 24 2
5 8 25 2
5 8 26 2
5 8 27 2
5 8 28 2
5 8 29 2
5 8 30 2
5 8 31 2
5 8 32 2
5 8 33 2
5 8 34 2
5 8 35 2
5 8 36 2
5 8 37 2
5 8 38 2
5 8 39 2
5 8 40 2
5 8 41 2
5 8 42 2
5 8 43 2
5 8 44 2
5 8 45 2
5 8 46 2
5 8 47 2
5 8 48 2
5 8 49 2
5 8 50 2
5 8 51 2
5 8 52 2
5 8 53 2
5 8 54 2
5 8 55 2
5 8 56 2
5 8 57 2
5 8 58 2
5 8 59 2
5 8 60 2
5 8 61 2
5 8 62 2
5 8 63 2
5 8 64 2
5 8 65 2
5 8 66 2
5 8 67 2
5 8 68 2
5 8 69 2
5 8 70 2
5 8 71 2
5 8 72 2
5 8 73 2
5 8 74 2
5 8 75 2
5 8 76 2
5 8 77 2
5 8 78 2
5 8 79 2
5 8 80 2
5 8 81 2
5 8 82 2
5 8 83 2
5 8 84 2
5 8 85 2
5 8 86 2
5 8 87 2
5 8 88 2
5 8 89 2
5 8 90 2
5 8 91 2
5 8 92 2
5 8 93 2
5 8 94 2
5 8 95 2
5 8 96 2
5 8 97 2
5 8 98 2
5 8 99 2
5 8 100 2
5 8 101 2
5 8 102 2
5 8 103 2
5 8 104 2
5 8 105 2
5 8 106 2
5 8 107 2
5 8 108 2
5 8 109 2
5 8 110 2
5 8 111 2
5 8 112 2
5 8 113 2
5 8 114 2
5 8 115 2
5 8 116 2
5 8 117 2
5 8 118 2
5 8 119 2
5 8 121 5
5 8 122 5
5 8 123 5
5 9 0 5
5 9 1 5
5 9 2 5
5 9 4 1
5 9 5 1
5 9 6 1
5 9 7 1
5 9 8 1
5 9 9 1
5 9 10 1
5 9 11 1
5 9 12 1
5 9 13 1
5 9 14 1
5 9 15 1
5 9 16 1
5 9 17 1
5 9 18 1
5 9 19 1
5 9 20 1
5 9 21 1
5 9 22 1
5 9 23 1
5 9 24 1
5 9 25 1
5 9 26 1
5 9 27 1
5 9 28 1
5 9 29 1
5 9 30 1
5 9 31 1
5 9 32 1
5 9 33 1
5 9 34 1
5 9 35 1
5 9 36 1
5 9 37 1
5 9 38 1
5 9 39 1
5 9 40 1
5 9 41 1
5 9 42 1
5 9 43 1
5 9 44 1
5 9 45 1
5 9 46 1
5 9 47 1
5 9 48 1
5 9 49 1
5 9 50 1
